0.1810932289401187,-1.0,-0.09257648252863579,-0.777440662878073,-0.09641124028012325,-0.4132656657746899,0.10462107129784166,-0.11315477327226128,0.30100009119199045,0.1817453427506391,0.3343482673626212,0.5375169122374128,-0.022627466814642734,0.5653907496012756,-0.29011242714400537,0.3673610526280396,-0.2183087358979498,0.03431569544557885,0.10446570972886743,-0.08046976946498496;0,0,0,1,0
0.49922752808988796,-0.986938202247191,0.045451314743994206,-0.925015921485567,-0.06709040226723834,-0.4868493438603201,0.18794810117093885,-0.09212479761078009,0.3816713483146071,0.3209070703385516,0.24151039578304018,0.7012146995329942,-0.23182619388725978,0.7115024577981329,-0.5326544943820221,0.3961328424229817,-0.2717361310912179,0.05832320974290366,0.15962078651685427,-0.07261235955056183;0,0,0,1,0
0.39991958721436716,-0.9879380821550626,0.0018762983314348197,-0.8445994409105249,-0.02362994271550107,-0.37692748813444177,0.2761177850787697,-0.014105360401361861,0.39991958721436716,0.4163195728773447,0.04793213215275345,0.6524827447564161,-0.4059150770265809,0.5824250690566459,-0.49631465777329475,0.18572027326615814,-0.09318183289609056,-0.022984654560075174,0.26723849092005636,-0.09535616162969923;0,0,0,1,0
0.2888875619513943,-1.0,-0.047968645393039924,-0.8930357135966299,-0.13411357258016357,-0.5504208587056381,-0.0003633840180786111,-0.21475174396614433,0.18364469967168673,0.10449606322347121,0.2888875619513943,0.4478914083904346,0.04886891995232896,0.6184391234250909,-0.2235326979182249,0.4304051959113257,-0.24016761125289418,0.08999146030048474,0.08658267152325792,-0.034453932047531;0,0,0,1,0
0.4800067204301072,-0.9138104838709677,0.07338649785396834,-1.0,-0.1233198924731185,-0.6469494051059989,-0.01928480656738462,-0.2377939358311855,0.21061447004986208,0.1262990553108772,0.34593413978494597,0.5186720560213096,0.017240529997767175,0.6759072580645159,-0.3395625288062707,0.4500880088281379,-0.2707030031751022,0.11754236180260463,0.1352486559139778,0.02469758064516117;0,0,0,1,0
0.576487769258854,-0.9372033588901059,0.11691175357863008,-0.9774409078225388,-0.08915662650602385,-0.5758101996208453,0.06504802360508555,-0.1443309379004935,0.3127418765972987,0.26174747442378343,0.32460971188185767,0.722010952285939,-0.12507505774874494,0.765465391899633,-0.4631320548713236,0.47224582026558815,-0.33394203396687483,0.061141741889474854,0.09923329682365858,-0.07060971157356667;0,0,0,1,0
0.2952046151072652,-0.9895438976023075,-0.0805940257778474,-0.9797088406364306,-0.17531999278889498,-0.6251425119866348,-0.02432073461841673,-0.2797573877513455,0.14387828513871287,0.06709675416060612,0.33702902469803503,0.3997713368209649,0.1535809327522828,0.6416080764377146,-0.2120038907851124,0.5526436664530348,-0.21333483159706226,0.21955440974741403,0.12790697674418605,0.09789075175770716;0,0,0,1,0
0.13440780718616016,-1.0,-0.011533343190891453,-0.7042531012418596,0.14240972274941827,-0.3946521041228362,0.25950022179506155,-0.06318127977102636,0.29077332544728685,0.28407814789730074,0.10422121225549,0.5181207522064233,-0.2513543245013838,0.5115333431908916,-0.3868105870175956,0.23228463915435443,-0.1116479913614653,0.056008824898535474,0.2282271181428362,0.011163684755286105;0,0,0,1,0
0.07474150664697211,-1.0,0.05051698670605631,-0.6507238349447048,0.15156998448883605,-0.3255158655865823,0.2806499261447565,-0.004095424141720232,0.31698670605613016,0.34248107384544757,0.13314014371736219,0.5503692762186115,-0.20747300351229794,0.5061601009026396,-0.33707533234859655,0.20620647612237564,-0.1748742104938183,-0.07209772451356705,0.15952732644017745,-0.12791728212703105;0,0,0,1,0
0.21736270963498858,-0.9878329496876027,-0.12192537047913882,-0.8665652576037284,-0.18526512994292224,-0.510615758077229,0.03572682775256653,-0.2322187959231248,0.29580940667072203,-0.15422558368957576,-0.03909527355137258,-0.01319015887217216,-0.19302860901019392,0.3203677159228403,-0.18020388030253195,0.7045743422113238,0.048976095798034726,0.9615258138770142,0.4225583689575798,1.0;0,0,0,0,1
0.49226351890253645,-1.0,0.02934346495432036,-0.9185639002870182,-0.2964082419198241,-0.5819322799185268,-0.26049941780697855,-0.14341535336288835,0.15096072650310144,-0.009045951270912567,0.24747282863569428,0.03652895198596295,-0.19511932038555832,0.16473169875531454,-0.2951207294273974,0.5720829713223239,0.1195994516041714,0.7707982901664184,0.5740947519540599,0.7593715106077529;0,0,0,0,1
0.5209302325581394,-1.0,0.037809789735053195,-0.9805638589738415,-0.30915603967064953,-0.6783559068091212,-0.33421764748242166,-0.23297521358627638,0.0684976763035453,-0.01943294042688758,0.13483285254396382,0.02834655556936878,-0.22549160303909377,0.3032870793054205,-0.17682963730428108,0.7597106621541452,0.21407577025542895,0.9974514176489327,0.6783051927365402,0.924816820643517;0,0,0,0,1
0.4711021902119368,-0.852175453096405,0.05503137439025155,-0.7903920519037517,-0.30023130471559617,-0.5316359837902191,-0.19012376769208536,-0.15121946401418213,0.2163358281072577,-0.038786232953539265,0.24224337354273867,-0.028986362831336064,-0.137269165009194,0.15799057713505707,-0.2148887183422873,0.5793088211869762,0.0013916214449033355,0.9516838464877042,0.37310348898990475,0.902001298777968;0,0,0,0,1
0.5252374410130816,-0.9655934531987337,0.01213642752015691,-0.9749443870305678,-0.39433549617177055,-0.6882760563041866,-0.18391110058736038,-0.3328866695497881,0.30952064096229875,-0.20755375872558865,0.22749513324976972,-0.037064454078872065,-0.18577446756502558,0.2729855063321242,-0.31198853115106623,0.7542471890979845,0.09940847058136812,0.961173167672182,0.6169882324831252,0.9267666208709155;0,0,0,0,1
0.31804251112209575,-0.9703410776075136,-0.1718635759255266,-0.9650420121610348,-0.49757785467128035,-0.6108272621906956,-0.48199176763001744,-0.13963904200288768,-0.01681310025764201,-0.08057340583292145,0.2688335678052565,-0.10551176849729825,-0.008205635195254695,0.261476356587361,0.05111220958971811,0.7233486479974867,0.49467299953935323,0.8685121107266435,0.9112209589718239,0.6460701927829955;0,0,0,0,1
0.5036749966590938,-1.0,-0.005547879605302445,-0.9628815459650891,-0.30415608713083025,-0.5760139735508092,-0.11680916998639998,-0.15396004530378546,0.36213135749061154,-0.1408449796473002,0.2062906977827252,-0.11789715762430973,-0.21367146402323622,0.14339168782573866,-0.32901242817052023,0.6003454497140294,0.07678344816175843,0.8517974074569028,0.5782440197781636,0.8517974074569028;0,0,0,0,1
0.29906966190152046,-0.9593828000907647,-0.08916492047451399,-0.860940964274415,-0.35080553664624436,-0.5036959954987468,-0.3666188593525856,-0.08161772479392929,0.04571129790518737,0.03573859768550018,0.36731634124073,-0.10642160199682336,-0.024592691889290356,0.05477195215704625,-0.19760742225338906,0.4021770116018408,0.12047877793429579,0.6754594962559561,0.5630814613115499,0.6348422963467208;0,0,0,0,1
0.6051357608924436,-0.9480811057321266,0.13035674604306982,-0.9931704366648396,-0.1717202314732128,-0.6514748853442993,-0.22675204196854495,-0.19644263342297544,0.1950510590427147,-0.03950045604434149,0.18266711989078346,-0.03950045604434149,-0.26489288338705363,0.12962311561886444,-0.32940433592927815,0.6002944076040294,0.01267776531185667,0.9052292193220117,0.4883182487897284,0.9729179821791905;0,0,0,0,1
0.6400220507166484,-0.9621692392502756,0.12745494022997053,-0.9517856288801451,-0.22271605446777745,-0.5807493007642528,-0.13781685142476408,-0.1551130099228225,0.38639004525895454,-0.14250275633958104,0.0029777745287165617,-0.03508913064779032,-0.38457708048968076,0.3178035545846538,-0.4305478667481498,0.7906560088202866,0.057061190222676056,0.9704399116251257,0.5769707828004411,0.9167585446527012;0,0,0,0,1
0.4965741493438627,-0.8792242480548136,0.035190387580154074,-0.8442311937232494,-0.2643351743676897,-0.5287202198954619,-0.14990199757991599,-0.17568297539898478,0.29129638559263527,-0.09081407502032282,0.16706700212319286,-0.02601323888050166,-0.18546111173338764,0.2164692717928938,-0.2810358843339912,0.6541034071818934,-0.02453977068754164,0.9675995819300895,0.43177331320404155,0.9891998606433632;0,0,0,0,1
0.7365941067162197,-0.964958853198832,0.1500251098926556,-0.9994900233058474,-0.33925938269546635,-0.6950517402140107,-0.45711342601882016,-0.17300140053434993,0.1115057367184975,-0.0772498009025751,0.2923356620062762,-0.10034128639547706,-0.20954428161522276,0.1797460336725627,-0.3029599150517653,0.6946661957062562,0.2129413989668299,0.9039023095301297,0.8066764003185558,0.9155826917971859;0,0,0,0,1
0.6085615527785162,-0.9314012230789683,0.09800835261118489,-0.9925044972535673,-0.23558246438729147,-0.601748032820898,-0.192719934602166,-0.15394841797394318,0.3180130347548138,-0.051050252592395734,0.0834104538764511,-0.05105025259239572,-0.38439337335753654,0.15301873895179327,-0.39475860306746857,0.6377327556137332,0.03708455184238727,0.8903970574278504,0.5742621643180004,0.9093326243020472;0,0,0,0,1
0.5637974891277595,-0.9606137687700008,0.03568368862006299,-1.0,-0.35243552574088977,-0.6801185479106688,-0.27398088769310464,-0.26232912762089666,0.24015037861394106,-0.14663165668335099,-0.09827594185282948,-0.039722958798707866,-0.35490826949514154,0.39072792656206445,-0.23214274129787454,0.8265330929625231,0.28203054376078884,0.9430540740132931,0.8132436202510877,0.916796586526627;0,0,0,0,1
0.26492810138922757,-1.0,-0.1321021819452206,-0.8351181651602501,-0.36801213760145657,-0.48978610744393014,-0.10883357115195155,-0.25859127467706555,0.33254451537341334,-0.2300755544723373,0.17197058529443182,-0.1071202470766911,-0.1645624647942072,0.18515715160873333,-0.21983914209115266,0.6112999105274697,0.12433570942744666,0.8399260228922587,0.5500853034365101,0.8250060931026079;0,0,0,0,1
0.1835114062951199,-1.0,-0.18939543346254442,-0.8809645424312464,-0.3843488304937915,-0.5440502312166008,-0.2511375810456612,-0.22627335511812963,0.14192632321193688,-0.1706251804793531,0.16464983305931552,-0.1218762263599218,-0.06595723332290082,0.1938188847803672,-0.09294686687842907,0.5936100032522414,0.21822415627661132,0.7782991625758015,0.6168784291077102,0.7409399364712678;0,0,0,0,1
0.3166183627713676,-1.0,-0.09533620242302253,-0.9208501594734065,-0.35128554595616834,-0.5963821961557145,-0.3444165542781528,-0.23193227582898135,0.04816809417092802,-0.1092579428008969,0.12510721767789823,-0.035632520181471915,-0.10428173019084595,0.30300942561412,-0.042529319491374964,0.6964109112736493,0.348845351387619,0.8304259856728822,0.7668835784983867,0.7912724886531414;0,0,0,0,1
0.6161306469778498,-0.9760981103741709,0.10633129265461165,-0.996070163909586,-0.24178006185119183,-0.6491436087149774,-0.28439680965009095,-0.17959140356824863,0.22455337635525197,-0.1275810286572394,-0.20522510368138702,-0.09172819421849579,-0.39969966211988517,0.35495205139904557,-0.21459465555259594,0.7865316114978362,0.27066635361409386,0.9121511700663246,0.7714929295457387,0.8643473908146665;0,0,0,0,1
0.2929493013544621,-0.9825472455698914,-0.09630164800704785,-0.9336250075955005,-0.30044434926923286,-0.5996963778289,-0.2448369577431365,-0.22010329962439357,0.12571674162563456,-0.09245676963434887,0.1901635234529483,-0.055929634155205556,-0.10998765440221542,0.20881086727003256,-0.19572782268858077,0.5967075093749913,0.12715493525410224,0.7627281974409761,0.5198351089458749,0.7016435569355959;0,0,0,0,1
0.6312076591456246,-1.0,0.15929521476631506,-1.0,-0.24086988442416357,-0.7746947536140201,-0.3535968957815221,-0.3375948976351441,-0.023300155624094057,-0.06388220144448814,0.22723704964404495,-0.08090252505458834,-0.19554614519836216,0.06503833488538974,-0.26198368590000987,0.515184445783546,0.11137348945292627,0.7238730618692951,0.5801466883153239,0.7275628464251719;0,0,0,0,1
